date,portfolio_daily_return,portfolio_equity_100,portfolio_drawdown,portfolio_roll_vol_20
2021-09-09,-0.005356726137143619,126.12141872520239,-0.01016945005226444,0.01001415776551288
2021-09-10,-0.01144430007555608,124.67804736335633,-0.02149736788981893,0.010222394953230813
2021-09-13,0.0010836391255457211,124.8131533735759,-0.02043702415321491,0.010207403940673031
2021-09-14,0.00010759478668977973,124.82658261818922,-0.020331628283779324,0.0100307299063885
2021-09-15,0.01019163747308265,126.09876989523761,-0.010347203395402405,0.009401848131545496
2021-09-16,-0.0009561315095257594,125.97820288802832,-0.011293441617726496,0.009218000305819813
2021-09-17,-0.01153825291357562,124.52463452150853,-0.022701387945651907,0.009717106736127013
2021-09-20,-0.02623015156551225,121.25833448436933,-0.04833607866460232,0.010656427683416146
2021-09-21,0.0046190555659770816,121.81843346919048,-0.04394029013181833,0.009327725547531557
2021-09-22,0.01782968383667023,123.9904176234246,-0.026894047775889884,0.010209069347192089
2021-09-23,0.009813962095245233,125.20725488215452,-0.017344022846105034,0.010420934478365536
2021-09-24,0.00225108738251707,125.48910735381934,-0.015131978374578914,0.010214525554725943
2021-09-27,-0.005573367577740673,124.78971043153393,-0.020621009874659646,0.009983031051915309
2021-09-28,-0.02839266293094438,121.24659824600124,-0.048428187422937086,0.011198953954484009
2021-09-29,0.0011779489770356033,121.38942055237416,-0.04730728437973608,0.01120579939253292
2021-09-30,-0.00532408330026426,120.74313316558252,-0.05237949975725331,0.011213121452150428
2021-10-01,0.009279922994682766,121.86362014349585,-0.04358565448681784,0.011484143084245862
2021-10-04,-0.01975502106959659,119.45620175994378,-0.062479640033695105,0.01204746430014895
2021-10-05,0.01595117117686238,121.36166808235444,-0.04752509229007906,0.012644188176885104
2021-10-06,0.008093950704627284,122.34396344124437,-0.039815807339680376,0.01283967656140283
2021-10-07,0.011131353439550563,123.70581733950429,-0.02912765772410908,0.013119390537562507
2021-10-08,-0.005271068897596853,123.05375545327423,-0.03424519273101656,0.012929103399324057
2021-10-11,-0.0016578700551735936,122.84974831693161,-0.03584628870662765,0.012925119650434195
2021-10-12,1.760903397045599e-05,122.85191158232298,-0.035829310891172694,0.012924834783190387
2021-10-13,0.006137164846575671,123.60587401542065,-0.029912036431875233,0.01277566456928973
2021-10-14,0.02124946075124483,126.23243218393463,-0.00929819032477952,0.013703542027254188
2021-10-15,0.011096240058580476,127.63313755462606,0.0,0.013618311914877758
2021-10-18,0.014696163037111099,129.50885495306687,0.0,0.012268253940910648
2021-10-19,0.004440432500749237,130.0839302817353,0.0,0.012267360647095354
2021-10-20,-0.0003981491324232866,130.0321374777514,-0.00039814913242330885,0.011804101440642246
2021-10-21,0.014839735153154444,131.96177995931978,0.0,0.012020666535987195
2021-10-22,0.0015135708071640109,132.16151345712763,0.0,0.012023245499140042
2021-10-25,0.02953434662496115,136.0648174060499,0.0,0.013257054690009278
2021-10-26,0.014515646235609258,138.0398861606289,0.0,0.0109366748252948
2021-10-27,0.008570682110494499,139.2229821434805,0.0,0.01086980209655266
2021-10-28,0.019216460196462393,141.89835503827348,0.0,0.010798225145494047
2021-10-29,0.013140652434709809,143.76299200288847,0.0,0.010853663882964089
2021-11-01,0.01688146585834025,146.1899220440781,0.0,0.00874730448061746
2021-11-02,0.002904842619779635,146.61458076021398,0.0,0.008781055332364049
2021-11-03,0.01233881127113139,148.4236304018103,0.0,0.008795739392955054
2021-11-04,0.028432845488413516,152.64373655185437,0.0,0.009739464889842118
2021-11-05,-0.00041592620441064374,152.5802480218833,-0.00041592620441066597,0.009376540981875273
2021-11-08,-0.002994715144041393,152.12331364245057,-0.003409395767948964,0.009474670122813972
2021-11-09,-0.02572134183805803,148.21049789071498,-0.029043043371998367,0.012331633133341803
2021-11-10,-0.007637210088934587,147.078583180938,-0.036458445637078785,0.012900781715330044
2021-11-11,0.006471653255771681,148.0304247726352,-0.03022273879971482,0.012569779214263086
2021-11-12,0.0012992030678852684,148.22274635464018,-0.02896280120679795,0.01263641308887273
2021-11-15,-0.006582763971297312,147.24703100021011,-0.0353549098938033,0.012898931649802027
2021-11-16,0.013516465423492363,149.23729040343633,-0.022316317887441373,0.012981401040245215
2021-11-17,0.003210391967609261,149.7164006018153,-0.019177570047524517,0.012898394754714295
2021-11-18,0.02550771728090324,153.53532422068085,0.0,0.013442175344318085
2021-11-19,0.019808185385872347,156.5765803861241,0.0,0.013621374077686635
2021-11-22,-0.004644274304677865,155.8493957971225,-0.004644274304677953,0.01298590528392537
2021-11-23,-0.01010050756367129,154.27523779608006,-0.014697872340607043,0.013385609626742064
2021-11-24,0.008430197403432338,155.57580850516248,-0.006391580902416427,0.01338403866761552
2021-11-26,-0.028942714038279305,151.07302236832348,-0.035149305242384465,0.015044597510289859
2021-11-29,0.03311527933623193,156.0758477042193,-0.003198004967728707,0.01634305387000192
2021-11-30,-0.003992505358973197,155.45271404585392,-0.0071777422747302255,0.016159006175080273
2021-12-01,-0.019436938847678407,152.43118914923903,-0.02647516778475023,0.0169341610086858
2021-12-02,0.003976616644516007,153.03734955315326,-0.022603832733113505,0.016770054335075533
2021-12-03,-0.029779378623035167,148.47999237734413,-0.05171008326285753,0.016930595129355495
2021-12-06,0.0031892489394158784,148.95353203555806,-0.04868575065164482,0.016959061920894122
2021-12-07,0.040964292145895385,155.05530803802566,-0.009715835818785434,0.019372710344267925
2021-12-08,0.004681976411082101,155.78127333267275,-0.00507934872182092,0.01831878985752988
2021-12-09,-0.023647820776829764,152.09738570051536,-0.028607053970414187,0.019124251388090863
2021-12-10,0.013873901635798824,154.20756986878646,-0.015130043787490832,0.019289272843868246
2021-12-13,-0.031185270214198545,149.39856513335343,-0.04584347949782408,0.02068803154907204
2021-12-14,-0.009883001990785534,147.92205881672,-0.05527341028946797,0.02076135388012724
2021-12-15,0.03129452732574043,152.5512097284396,-0.02570863821241831,0.021709921334531992
2021-12-16,-0.039103992164092105,146.58584841859593,-0.06380731998930256,0.023503932637172622
2021-12-17,-0.007015642387925092,145.55745452696047,-0.07037531303845079,0.022699779975966148
2021-12-20,-0.013741543646176347,143.55727041255193,-0.08314979124889588,0.022204946612967593
2021-12-21,0.030343049091051365,147.91323571605736,-0.055329760355620206,0.023500024272785316
2021-12-22,0.02589989555827952,151.7441730727904,-0.030862899811816003,0.024241996259601023
2021-12-23,0.0160239919882156,154.1757204863672,-0.015333454682918024,0.024448606397055622
2021-12-27,0.0259178656745473,158.17162610020944,0.0,0.02412575591984823
2021-12-28,-0.007044276326704324,157.0574214589154,-0.007044276326704346,0.023099499095683585
2021-12-29,-0.001769655328101405,156.77948395621274,-0.008801465713671686,0.023081748587606674
2021-12-30,-0.009091852452124228,155.3540680205627,-0.01781329653816477,0.02272034293672497
2021-12-31,-0.006696168751511644,154.3137909648632,-0.024390184450036045,0.022776842515474252
2022-01-03,0.03711666702784562,160.04140456191055,0.0,0.02298223986222353
2022-01-04,-0.019919019095554113,156.85353676836255,-0.019919019095554158,0.02359810183551038
2022-01-05,-0.03904467925444364,150.72924073531675,-0.05818596663834874,0.023578619116347534
2022-01-06,-0.00525281014054022,149.93748865110635,-0.06313313694329392,0.023553935089920423
2022-01-07,-0.014188354754678856,147.8101223710988,-0.07642573635424577,0.02318090331952764
2022-01-10,0.007112257893152884,148.86138608062055,-0.06985703800771825,0.02299848650367694
2022-01-11,0.009861080812999922,150.3293202386967,-0.0606848230918694,0.02202179769001511
2022-01-12,0.012310298541044106,152.1799190503073,-0.04912157283999663,0.02202805032805376
2022-01-13,-0.038695849607306855,146.29118778948447,-0.08591662145221268,0.022622303185519523
2022-01-14,0.010908760670106422,147.88704334522552,-0.07594510464311266,0.020992930333554555
2022-01-18,-0.023540888664192284,144.405650922959,-0.09769817805431091,0.021626249157947464
2022-01-19,-0.019052769748583987,141.65432330552946,-0.11488952691157006,0.02183323358380125
2022-01-20,-0.01261552757386979,139.8672792839107,-0.12605566249073796,0.020730699998754855
2022-01-21,-0.02711248811224807,136.0751293370332,-0.14975046795222435,0.020280721634154897
2022-01-24,-0.002856113315325315,135.68648334824906,-0.15217887696205523,0.01966910288843229
2022-01-25,-0.02149904673040397,132.76935330206086,-0.17040622290527163,0.01841384891560755
2022-01-26,0.013237630951367962,134.52690500272536,-0.15942436664454007,0.01904887830905805
2022-01-27,-0.029846837211001696,130.51170236860912,-0.1845128907368352,0.019627115299489118
2022-01-28,0.03686637222028959,135.3231953672339,-0.1544488394258915,0.022138492543579566
2022-01-31,0.04636061062770809,141.59686133655148,-0.11524857130470867,0.025111357201972787
2022-02-01,-0.00019727943892331457,141.5689271871937,-0.1154231145701482,0.023210530587543753
2022-02-02,0.005803255812814445,142.3904878868067,-0.11028968861789601,0.023102800806028195
2022-02-03,-0.02929462484332972,138.21921196290404,-0.13635341840907678,0.022430172818045116
2022-02-04,0.01403882000842851,140.15964660135808,-0.12422883949922725,0.022789224497611633
2022-02-07,-0.004848723598978766,139.48005121525753,-0.12847521179245247,0.022645721717917962
2022-02-08,0.014042863831456165,141.43875058167794,-0.1162365078659151,0.022855076838241943
2022-02-09,0.023843215133963147,144.81110514007585,-0.09516474479541948,0.02345288605267632
2022-02-10,-0.026476159346096262,140.9770632453029,-0.11912130719418168,0.023841860100000757
2022-02-11,-0.037213806304693064,135.73077012028773,-0.15190215624618864,0.023728899978020013
2022-02-14,0.005924552477892831,136.53491419073018,-0.1468775560644815,0.02359571063374883
2022-02-15,0.040584796898609984,142.07615595273012,-0.11225375494771261,0.0250715531545706
2022-02-16,4.185681754553805e-05,142.0821028084674,-0.11221659671510675,0.024689146577067195
2022-02-17,-0.0396892265107053,136.44297404698483,-0.1474520333005256,0.026142060230325948
2022-02-18,-0.016572300399199658,134.18180009371798,-0.16158071430939625,0.025688433452355774
2022-02-22,-0.016259731355774742,132.00004007135985,-0.17521318665822605,0.02592993320835516
2022-02-23,-0.0364712511622457,127.1858334564908,-0.20529419368292212,0.026754173555376966
2022-02-24,0.03833803856188367,132.06188884407106,-0.1748267318349851,0.028054155054028515
2022-02-25,0.01456985806472808,133.98601182028906,-0.162804074439013,0.02736253058058635
2022-02-28,0.0176546431766031,136.3514870496324,-0.1480236791043278,0.02638151881293232
2022-03-01,-0.01678169158542142,134.0632784467519,-0.16232128295968096,0.024329113651502147
2022-03-02,0.02130589933002871,136.919617161192,-0.14447378454351223,0.02490220718210803
2022-03-03,-0.01764359510279716,134.50386287436996,-0.15956834268885478,0.025097730106148256
2022-03-04,-0.01620210228631023,132.32461753017557,-0.1731851023652632,0.02452757521843602
2022-03-07,-0.04004972283903048,127.02505327331133,-0.20629880985471571,0.025635624507917294
2022-03-08,0.0003984543629864445,127.07566695999665,-0.20598255615259486,0.02565973146505341
2022-03-09,0.043864433338764594,132.64976908234246,-0.1711534309171343,0.027578457242311102
2022-03-10,-0.016264204581800314,130.49232610025868,-0.18463396108362118,0.02698781801011802
2022-03-11,-0.026362710998400152,127.05219461976856,-0.20612922032548409,0.026983044144226347
2022-03-14,-0.02362213965599762,124.05094993485939,-0.22488214675177132,0.026286994301107276
2022-03-15,0.04275738049610278,129.35504360212718,-0.19174013777111432,0.028247923051579353
2022-03-16,0.038101938329334575,134.28372149604382,-0.1609438703463928,0.028054233592428503
2022-03-17,0.014028329544456852,136.16749779364636,-0.14917331445331572,0.028292779576847036
2022-03-18,0.03128093115165411,140.42694391722245,-0.12255866348073963,0.027728242932577255
2022-03-21,0.00641171898855526,141.32732202004127,-0.11693275620203591,0.027400926801498166
2022-03-22,0.02401571327336427,144.721398463367,-0.09572526647388402,0.02739461195907313
2022-03-23,-0.009613570139474215,143.33010914855663,-0.10441857504999164,0.025872414907262456
2022-03-24,0.03322381912059149,148.09208276944292,-0.07466393977969088,0.025562616116988367
2022-03-25,-0.002453604390687314,147.7287233849338,-0.07693434839990865,0.025547538583866772
2022-03-28,0.026928318475131396,151.7068094961679,-0.05207774256016662,0.025867591150702966
2022-03-29,0.013846048160605796,153.80734928674366,-0.03895276533114467,0.025370531564044854
2022-03-30,-0.011304684711504009,152.06860569674484,-0.04981710131193895,0.025463833294552134
2022-03-31,-0.016084415600271983,149.62267104296453,-0.06510023795070874,0.025391316085388204
2022-04-01,-0.0019666915045384093,149.32840940693796,-0.06693889737032621,0.024942216844510343
2022-04-04,0.026113766026628273,153.2279365513193,-0.04257315804770723,0.022755063964154984
2022-04-05,-0.028819447273061717,148.81199211311852,-0.07016567043716515,0.0242688471414205
2022-04-06,-0.033104436486513,143.8856549717783,-0.10094731194315743,0.024418585572570033
2022-04-07,0.003186147362684899,144.3440958718948,-0.09808279759219052,0.02393670871895583
2022-04-08,-0.02084353406452293,141.3354547925762,-0.11688193952395698,0.023581301800385968
2022-04-11,-0.03647196337542966,136.18067326173167,-0.1490909890818196,0.02457367407475478
2022-04-12,-0.0021903442250139848,135.88239071049432,-0.15095477271989666,0.0229359026930797
2022-04-13,0.023180406362866134,139.03219974472134,-0.13127355933109175,0.02194550432954352
2022-04-14,-0.029727699223689653,134.89909232830232,-0.15709879766696355,0.022842648606068508
2022-04-18,0.00916527890531189,136.1354801335646,-0.1493733730579586,0.021746481059339764
2022-04-19,0.018021470881216216,138.58884172469206,-0.1340438300697353,0.022115700281493705
2022-04-20,-0.015970376981995594,136.3755256768506,-0.14787347655340666,0.021559900523535735
2022-04-21,-0.013466062869421046,134.5390842742358,-0.1593482658908396,0.021641558863271813
2022-04-22,-0.023239967151731867,131.41240037507848,-0.17888498457758295,0.020318507599696795
2022-04-25,0.009956990073011563,132.72087234108375,-0.17070915052022118,0.020612190920562684
2022-04-26,-0.05630167164514459,125.24846536607892,-0.21739961162595467,0.02214216883641774
2022-04-27,0.007081651326653548,126.13543132699994,-0.21185750854738594,0.021819298488866573
2022-04-28,0.03254850575182737,130.240951139056,-0.18620464813108117,0.023760243722253844
2022-04-29,-0.03709898126721163,125.40914453252434,-0.21639562664541,0.02461172686222393
2022-05-02,0.02462953390770739,128.49791331012472,-0.1970958161616454,0.025678557256135572
2022-05-03,0.0030541631226100206,128.89036689828885,-0.194643615812377,0.024600629564293614
2022-05-04,0.0371208077014626,133.67488142249118,-0.16474813634380292,0.026082793774491783
2022-05-05,-0.058275236085690005,125.88494614886889,-0.21342263588938037,0.028042693230699158
2022-05-06,-0.005678852279132629,125.17006413552289,-0.2178894925462742,0.0279550842841129
2022-05-09,-0.057050097876321024,118.02909972540594,-0.2625089735466083,0.030013999737586353
2022-05-10,0.01829961016588717,120.18898623861149,-0.24901317526167122,0.029829037163875433
2022-05-11,-0.04766555753852608,114.46011119955783,-0.2848093809669111,0.031239501086718403
2022-05-12,-0.016686103650138628,112.55021792027561,-0.29674312576570405,0.030401125692335985
2022-05-13,0.04604040152274891,117.732075144798,-0.2643648969023237,0.03247214403972354
2022-05-16,-0.019399251170747634,115.44816104821074,-0.2786356670373342,0.032385318610036413
2022-05-17,0.034126338969191,119.38798412551175,-0.25401814329036587,0.03324737889445267
2022-05-18,-0.055687445808967076,112.73957222928048,-0.2955599675103563,0.03495978844986263
2022-05-19,-0.004806657718622276,112.19767169423042,-0.2989459696298292,0.03495368306457508
2022-05-20,-0.017876796553037155,110.19193674362822,-0.31147856990344347,0.03485469045395374
2022-05-23,0.023930057975362608,112.82883617832071,-0.2950022121639534,0.03537362866444236
2022-05-24,-0.028816997774706345,109.57744785724735,-0.3153181318471976,0.03387964975390982
2022-05-25,0.02414918288280532,112.22365368538307,-0.29878362419663484,0.034439752696311214
2022-05-26,0.03638642230699931,116.30707094121387,-0.27326886901807,0.034671403294332194
2022-05-27,0.04400437638690402,121.42509106736938,-0.24128951879826077,0.03546147072178442
2022-05-31,-0.0050326755388617524,120.81399798175056,-0.2451078624780828,0.03494928646343073
2022-06-01,-0.009876965361634894,119.62072230848419,-0.2525639059721573,0.03496086948572218
2022-06-02,0.03199803826682377,123.44835075841615,-0.22864741723344917,0.03466791691642294
2022-06-03,-0.04165514125668031,118.3060922696701,-0.26077821802729506,0.03346140100335604
2022-06-06,0.004628358855318737,118.85365531946456,-0.25735683434665735,0.03349027843756685
2022-06-07,0.010226014545413342,120.06905452753696,-0.2497625545326344,0.030958122007701865
2022-06-08,-0.005118130222338824,119.45452547079192,-0.25360236747621123,0.030723859290512714
2022-06-09,-0.024325597071900896,116.54872281577431,-0.27175893554040575,0.029218734088085098
